Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
30,Yes,Travel_Frequently,Human Resources,4,Human Resources,Female,5,Manager,1,Married,16112,No,3,11,6,3,11,2
24,No,Travel_Rarely,Human Resources,2,Life Sciences,Male,2,Manager,1,Married,10732,No,4,16,2,4,1,1
32,Yes,Travel_Rarely,Research & Development,1,Marketing,Female,3,Laboratory Technician,2,Married,15237,No,3,33,0,1,1,1
36,No,Travel_Rarely,Research & Development,2,Other,Female,4,Research Scientist,2,Divorced,16367,No,4,14,6,4,14,10
52,No,Travel_Rarely,Research & Development,2,Other,Male,5,Research Scientist,1,Single,20000,No,4,22,6,2,22,15
34,No,Travel_Rarely,Research & Development,1,Life Sciences,Female,5,Research Scientist,2,Married,18931,No,3,35,3,2,28,18
52,No,Travel_Frequently,Research & Development,1,Human Resources,Male,3,Research Director,4,Married,15026,No,3,16,0,4,16,4
36,No,Travel_Rarely,Research & Development,3,Other,Female,4,Research Scientist,4,Single,17696,Yes,3,31,2,3,31,13
37,No,Travel_Rarely,Sales,3,Other,Male,5,Sales Representative,3,Married,19000,No,3,29,6,2,6,6
53,Yes,Travel_Frequently,Human Resources,1,Technical Degree,Female,5,Human Resources,2,Divorced,17208,No,3,29,5,2,29,2
52,No,Non-Travel,Human Resources,4,Life Sciences,Male,2,Human Resources,3,Divorced,12307,No,3,27,3,4,27,3
49,No,Non-Travel,Sales,4,Human Resources,Male,2,Sales Executive,3,Single,14252,No,3,30,1,3,13,13
57,No,Travel_Frequently,Research & Development,2,Human Resources,Female,1,Healthcare Representative,3,Single,10925,No,3,29,1,4,29,15
41,No,Travel_Rarely,Sales,5,Marketing,Female,3,Manager,2,Divorced,13196,No,3,16,1,4,16,3
34,No,Travel_Frequently,Sales,2,Technical Degree,Male,4,Manager,3,Married,19000,No,4,31,5,3,31,18
24,No,Non-Travel,Research & Development,2,Human Resources,Male,5,Healthcare Representative,4,Single,18469,Yes,3,14,6,3,5,5
18,Yes,Non-Travel,Sales,5,Technical Degree,Female,5,Sales Executive,3,Married,19000,No,4,23,2,1,23,12
52,No,Non-Travel,Research & Development,1,Marketing,Female,1,Research Director,4,Single,6609,No,3,6,1,4,5,0
49,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,5,Laboratory Technician,4,Single,19432,Yes,3,26,0,3,26,11
53,No,Travel_Rarely,Research & Development,2,Other,Female,3,Laboratory Technician,2,Divorced,16659,No,3,33,1,2,17,3
30,Yes,Travel_Rarely,Sales,5,Other,Female,1,Sales Representative,3,Single,9967,No,3,32,6,1,23,10
23,No,Non-Travel,Sales,3,Medical,Female,3,Sales Executive,2,Single,16300,Yes,3,36,4,4,36,4
31,No,Travel_Rarely,Research & Development,2,Medical,Male,1,Laboratory Technician,4,Single,12295,No,3,36,5,3,23,1
54,No,Travel_Rarely,Human Resources,4,Medical,Male,5,Human Resources,1,Married,17600,No,3,37,4,1,37,16
32,No,Non-Travel,Research & Development,1,Other,Female,1,Laboratory Technician,3,Single,9755,No,3,33,1,1,33,7
21,No,Travel_Frequently,Sales,2,Technical Degree,Female,2,Manager,2,Married,13689,Yes,3,39,6,2,39,5
57,No,Travel_Rarely,Research & Development,2,Medical,Male,4,Laboratory Technician,1,Married,18909,No,3,21,1,1,14,8
33,No,Travel_Rarely,Research & Development,5,Life Sciences,Male,5,Healthcare Representative,3,Divorced,20000,No,3,10,4,4,10,10
45,No,Travel_Rarely,Research & Development,3,Human Resources,Female,4,Research Director,3,Single,16065,Yes,3,21,6,3,21,10
33,No,Travel_Rarely,Sales,3,Technical Degree,Male,5,Sales Representative,2,Divorced,19000,Yes,4,36,5,1,23,15
21,No,Travel_Rarely,Research & Development,1,Other,Male,4,Laboratory Technician,1,Single,14784,No,4,13,5,1,0,0
43,Yes,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Laboratory Technician,2,Married,16672,No,4,38,1,4,17,1
45,No,Travel_Rarely,Human Resources,1,Other,Male,4,Human Resources,3,Married,15419,Yes,3,27,5,2,11,9
49,No,Travel_Rarely,Sales,2,Technical Degree,Male,1,Manager,3,Single,11492,No,3,30,3,2,27,11
19,No,Travel_Rarely,Research & Development,2,Technical Degree,Male,4,Laboratory Technician,4,Married,20000,No,3,39,6,3,39,7
48,No,Travel_Frequently,Human Resources,3,Technical Degree,Male,5,Manager,3,Single,17600,No,3,34,6,4,6,6
20,No,Travel_Frequently,Sales,4,Marketing,Female,3,Manager,3,Single,14942,Yes,3,39,5,2,22,9
25,No,Travel_Rarely,Human Resources,5,Human Resources,Male,4,Human Resources,1,Married,16034,No,3,21,6,3,20,12
41,No,Travel_Rarely,Research & Development,4,Medical,Female,4,Healthcare Representative,1,Married,17373,Yes,3,33,4,3,33,16
32,No,Travel_Frequently,Sales,2,Marketing,Female,4,Sales Executive,4,Single,14280,No,3,10,2,2,10,6
48,No,Travel_Rarely,Sales,5,Human Resources,Male,5,Sales Representative,4,Single,19000,No,3,21,4,4,21,2
26,No,Travel_Rarely,Research & Development,4,Other,Female,4,Research Director,4,Single,17941,No,3,34,0,1,34,19
56,No,Non-Travel,Sales,4,Medical,Male,5,Manager,2,Married,19000,No,3,28,3,2,28,12
19,No,Non-Travel,Research & Development,5,Marketing,Female,5,Research Director,2,Married,20000,No,3,27,2,1,27,18
25,No,Travel_Rarely,Sales,2,Marketing,Male,3,Manager,4,Single,15476,No,3,29,1,1,17,6
24,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Research Scientist,2,Single,9656,Yes,4,18,6,4,13,8
56,No,Travel_Rarely,Sales,5,Marketing,Female,5,Manager,3,Married,19000,No,3,22,0,4,17,17
59,Yes,Travel_Rarely,Human Resources,2,Technical Degree,Male,2,Human Resources,4,Divorced,12061,Yes,3,27,0,3,27,12
33,Yes,Travel_Rarely,Human Resources,5,Other,Male,4,Human Resources,4,Married,17357,No,4,23,3,4,23,7
52,No,Travel_Rarely,Human Resources,5,Marketing,Female,2,Manager,2,Divorced,10078,No,3,20,2,3,7,7
47,No,Non-Travel,Research & Development,4,Technical Degree,Female,4,Laboratory Technician,1,Single,16084,No,3,25,0,2,7,1
27,No,Travel_Rarely,Sales,2,Human Resources,Male,3,Sales Executive,4,Divorced,16967,No,3,27,2,1,3,3
55,No,Travel_Rarely,Research & Development,4,Human Resources,Female,5,Laboratory Technician,2,Married,20000,No,3,38,2,4,26,17
35,No,Travel_Rarely,Sales,1,Technical Degree,Male,1,Sales Representative,2,Divorced,11616,No,3,35,5,2,35,10
22,No,Non-Travel,Sales,1,Life Sciences,Female,5,Sales Executive,1,Single,19000,No,3,39,0,3,4,0
46,No,Travel_Frequently,Sales,2,Life Sciences,Male,4,Manager,4,Married,17370,Yes,3,32,2,4,32,13
56,Yes,Travel_Frequently,Research & Development,5,Human Resources,Female,1,Research Scientist,1,Married,11012,No,3,33,3,1,33,15
51,No,Travel_Rarely,Research & Development,4,Other,Male,5,Research Scientist,3,Married,20000,No,4,29,0,2,29,10
40,No,Travel_Rarely,Research & Development,4,Marketing,Male,1,Research Scientist,1,Divorced,10710,No,3,19,3,4,7,0
22,No,Travel_Rarely,Research & Development,2,Human Resources,Male,4,Research Scientist,1,Married,20000,Yes,3,38,3,4,38,6
47,No,Travel_Rarely,Sales,2,Human Resources,Male,3,Sales Executive,2,Divorced,16523,No,4,25,2,2,25,15
23,No,Travel_Rarely,Human Resources,1,Technical Degree,Male,3,Manager,1,Married,16191,Yes,3,36,2,3,36,13
21,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Research Director,3,Married,20000,Yes,3,33,5,3,33,14
46,No,Non-Travel,Research & Development,2,Other,Female,2,Laboratory Technician,2,Single,12651,Yes,3,24,6,4,6,6
40,No,Travel_Rarely,Sales,3,Technical Degree,Male,4,Sales Executive,3,Divorced,19000,No,3,39,5,3,39,10
23,No,Travel_Rarely,Research & Development,2,Human Resources,Male,5,Research Director,1,Married,20000,No,3,27,0,3,27,15
49,Yes,Travel_Rarely,Research & Development,5,Medical,Male,5,Research Scientist,3,Married,20000,No,3,38,5,2,38,18
59,No,Non-Travel,Sales,5,Marketing,Male,3,Manager,3,Married,17977,Yes,3,38,1,3,38,16
35,No,Travel_Rarely,Sales,1,Human Resources,Male,1,Sales Representative,1,Married,11025,No,3,27,0,3,27,5
32,No,Travel_Rarely,Research & Development,1,Technical Degree,Male,4,Research Director,1,Divorced,15458,No,3,14,3,2,13,10
57,Yes,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Director,2,Single,11060,No,4,37,5,4,37,16
49,No,Travel_Rarely,Sales,2,Medical,Male,4,Sales Representative,2,Single,18071,No,3,27,5,4,3,3
26,No,Travel_Frequently,Human Resources,4,Human Resources,Male,2,Manager,4,Single,12217,No,3,17,6,2,17,17
54,No,Non-Travel,Sales,1,Other,Male,3,Manager,2,Divorced,15580,No,3,31,5,1,24,16
27,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Research Scientist,1,Single,11562,No,3,11,2,2,6,6
37,No,Travel_Rarely,Human Resources,4,Medical,Male,5,Manager,3,Single,17600,No,3,37,3,1,37,4
23,No,Travel_Rarely,Research & Development,2,Marketing,Female,3,Research Scientist,3,Single,17232,No,3,31,5,3,27,10
20,No,Travel_Rarely,Research & Development,3,Technical Degree,Male,5,Healthcare Representative,2,Married,18268,No,3,8,4,4,4,3
59,No,Travel_Rarely,Research & Development,2,Technical Degree,Female,2,Laboratory Technician,2,Married,10534,No,3,13,4,1,2,2
28,Yes,Travel_Rarely,Sales,1,Technical Degree,Male,4,Sales Executive,1,Single,17173,No,3,30,3,1,30,2
34,No,Travel_Rarely,Human Resources,4,Human Resources,Female,5,Manager,3,Divorced,17561,No,3,32,5,3,19,16
49,No,Travel_Rarely,Research & Development,2,Technical Degree,Female,1,Research Director,4,Divorced,11642,Yes,4,31,6,4,18,6
21,No,Travel_Rarely,Human Resources,2,Technical Degree,Male,4,Human Resources,4,Single,16550,No,3,18,1,3,10,3
21,No,Travel_Rarely,Sales,2,Marketing,Female,4,Sales Executive,2,Married,18752,Yes,3,39,6,4,39,12
34,No,Non-Travel,Sales,1,Life Sciences,Male,2,Sales Representative,4,Married,9602,Yes,3,15,1,4,2,2
58,No,Non-Travel,Sales,3,Other,Male,2,Sales Executive,1,Single,12411,Yes,3,22,0,3,22,0
36,No,Travel_Rarely,Research & Development,2,Human Resources,Female,3,Research Scientist,4,Single,12045,No,3,9,0,1,6,6
22,No,Travel_Rarely,Research & Development,1,Human Resources,Female,3,Healthcare Representative,2,Married,14104,No,3,22,6,2,22,19
49,No,Travel_Rarely,Human Resources,4,Technical Degree,Male,1,Human Resources,1,Married,7844,No,3,17,5,4,6,6
39,No,Travel_Rarely,Research & Development,5,Marketing,Male,4,Research Scientist,3,Single,20000,No,4,33,6,4,33,10
23,No,Non-Travel,Human Resources,1,Medical,Male,1,Human Resources,1,Divorced,9292,No,3,28,0,2,18,18
52,No,Travel_Rarely,Sales,5,Technical Degree,Male,1,Sales Representative,2,Married,11396,No,4,23,2,2,8,2
39,Yes,Travel_Rarely,Human Resources,2,Technical Degree,Female,2,Human Resources,2,Married,10798,No,3,37,1,3,17,16
18,No,Travel_Frequently,Research & Development,2,Human Resources,Male,1,Research Director,4,Single,11380,No,3,24,3,4,24,11
37,No,Travel_Frequently,Research & Development,1,Human Resources,Male,1,Research Scientist,4,Married,11126,Yes,3,28,6,3,13,9
39,No,Travel_Frequently,Research & Development,5,Technical Degree,Male,5,Laboratory Technician,3,Single,20000,No,3,24,5,2,24,7
28,No,Travel_Rarely,Research & Development,2,Human Resources,Male,3,Research Scientist,3,Married,17705,No,3,35,5,3,18,14
30,No,Travel_Rarely,Research & Development,4,Marketing,Male,3,Research Scientist,2,Divorced,17448,No,3,38,4,4,38,4
59,No,Non-Travel,Sales,3,Medical,Female,4,Manager,2,Married,17242,No,3,39,1,1,14,3
20,No,Travel_Rarely,Sales,3,Medical,Female,3,Sales Representative,2,Married,13291,No,3,33,1,1,15,15
26,No,Non-Travel,Human Resources,2,Medical,Female,4,Manager,3,Married,14353,No,4,33,1,4,26,18
29,No,Travel_Rarely,Research & Development,5,Technical Degree,Male,5,Laboratory Technician,2,Divorced,20000,No,3,39,6,3,39,3
40,No,Travel_Rarely,Research & Development,2,Other,Female,3,Laboratory Technician,3,Married,11464,No,4,9,0,2,9,9
31,No,Travel_Rarely,Research & Development,5,Technical Degree,Female,5,Healthcare Representative,2,Single,20000,Yes,3,37,2,2,3,3
50,No,Non-Travel,Sales,4,Technical Degree,Female,3,Sales Executive,1,Married,15142,No,4,29,6,1,18,11
35,No,Travel_Rarely,Sales,5,Marketing,Male,3,Manager,1,Single,17984,No,3,27,3,3,27,2
58,No,Travel_Rarely,Research & Development,2,Medical,Male,5,Research Scientist,2,Divorced,20000,No,3,25,0,2,20,9
26,No,Travel_Rarely,Research & Development,4,Human Resources,Male,1,Research Scientist,1,Married,7360,No,3,14,6,2,13,13
40,No,Travel_Rarely,Sales,1,Human Resources,Male,1,Sales Executive,3,Married,9664,Yes,3,32,2,4,32,9
27,No,Non-Travel,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,4,Single,7993,Yes,3,9,1,3,9,9
36,No,Travel_Rarely,Sales,2,Life Sciences,Male,1,Manager,1,Married,13498,No,3,28,2,3,18,0
22,No,Travel_Rarely,Research & Development,2,Other,Male,3,Laboratory Technician,4,Divorced,16621,No,3,29,0,2,29,2
40,No,Travel_Rarely,Sales,2,Human Resources,Female,2,Sales Executive,1,Single,13180,No,3,33,6,3,21,11
47,No,Travel_Rarely,Research & Development,4,Medical,Male,5,Research Scientist,3,Married,20000,Yes,3,19,1,3,2,0
42,No,Travel_Rarely,Sales,1,Technical Degree,Male,2,Manager,1,Divorced,13192,No,3,36,6,3,36,2
45,No,Travel_Frequently,Research & Development,5,Human Resources,Female,2,Laboratory Technician,1,Married,12510,Yes,3,32,0,4,17,2
51,No,Travel_Rarely,Sales,1,Other,Female,4,Sales Executive,2,Married,15568,No,4,16,3,2,10,4
42,No,Travel_Rarely,Sales,4,Other,Female,1,Sales Executive,4,Married,7321,No,3,19,1,1,1,1
27,No,Travel_Rarely,Research & Development,2,Human Resources,Female,3,Healthcare Representative,4,Married,13710,No,3,12,2,3,11,0
31,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Director,3,Single,11356,No,4,23,0,2,5,3
59,No,Travel_Rarely,Research & Development,2,Medical,Female,1,Healthcare Representative,3,Single,12330,Yes,3,39,4,1,39,3
47,No,Travel_Rarely,Sales,5,Human Resources,Male,2,Sales Executive,4,Married,14386,No,3,28,2,4,28,16
58,No,Travel_Rarely,Research & Development,3,Technical Degree,Male,4,Laboratory Technician,2,Divorced,19735,No,3,29,2,2,29,13
42,Yes,Non-Travel,Human Resources,2,Technical Degree,Male,1,Manager,2,Single,9402,Yes,3,22,1,4,1,1
31,No,Travel_Rarely,Research & Development,3,Marketing,Male,5,Laboratory Technician,4,Single,19775,Yes,3,13,6,2,8,0
52,No,Travel_Rarely,Sales,1,Technical Degree,Male,5,Sales Executive,1,Married,16613,No,3,3,5,4,1,1
51,No,Travel_Rarely,Research & Development,4,Human Resources,Female,1,Healthcare Representative,4,Divorced,9378,Yes,3,28,2,2,28,2
27,No,Travel_Rarely,Sales,2,Human Resources,Female,2,Sales Executive,1,Single,12280,Yes,3,32,0,4,32,8
52,No,Travel_Rarely,Sales,5,Technical Degree,Male,2,Sales Executive,4,Divorced,14807,No,3,21,4,1,9,3
28,No,Travel_Rarely,Human Resources,1,Life Sciences,Male,3,Human Resources,1,Single,15489,No,4,33,3,2,33,4
28,No,Travel_Frequently,Sales,2,Medical,Female,4,Manager,2,Divorced,16598,No,3,29,4,1,7,7
38,No,Travel_Rarely,Research & Development,1,Other,Female,2,Laboratory Technician,4,Married,12737,No,4,36,0,3,36,8
38,Yes,Travel_Frequently,Research & Development,5,Human Resources,Male,3,Laboratory Technician,3,Married,17600,Yes,4,32,1,1,32,2
39,No,Non-Travel,Research & Development,2,Technical Degree,Female,5,Research Scientist,1,Married,17746,No,3,21,0,2,5,5
24,No,Travel_Rarely,Research & Development,5,Other,Male,5,Research Scientist,2,Divorced,20000,Yes,3,39,5,1,39,10
34,No,Travel_Rarely,Sales,3,Technical Degree,Male,5,Sales Executive,3,Single,18907,No,3,24,5,2,18,8
19,No,Travel_Rarely,Sales,5,Human Resources,Female,1,Manager,2,Single,12015,Yes,4,31,5,4,31,14
29,Yes,Travel_Rarely,Research & Development,3,Marketing,Male,4,Research Director,1,Married,18715,No,3,26,2,3,26,2
59,No,Travel_Rarely,Sales,2,Medical,Male,3,Sales Executive,4,Divorced,12872,No,4,1,1,1,0,0
35,No,Travel_Rarely,Research & Development,3,Human Resources,Female,4,Research Scientist,2,Married,16891,Yes,3,32,6,3,32,19
28,No,Travel_Frequently,Sales,2,Other,Female,1,Sales Representative,4,Married,9340,No,3,39,5,1,39,18
33,Yes,Travel_Rarely,Sales,2,Technical Degree,Male,3,Manager,4,Married,16440,Yes,3,31,6,2,31,13
35,No,Non-Travel,Research & Development,4,Marketing,Male,3,Research Scientist,2,Single,13826,No,3,17,3,1,4,4
52,Yes,Non-Travel,Sales,2,Human Resources,Male,2,Manager,2,Divorced,14461,No,3,35,3,3,16,13
43,No,Travel_Rarely,Research & Development,3,Medical,Female,4,Research Scientist,2,Divorced,15192,Yes,3,20,6,1,7,7
33,No,Travel_Rarely,Research & Development,4,Marketing,Male,4,Healthcare Representative,4,Married,20000,No,3,33,0,3,33,13
23,No,Non-Travel,Research & Development,4,Other,Male,2,Research Scientist,3,Married,11495,Yes,3,15,5,3,8,8
59,No,Travel_Rarely,Sales,2,Technical Degree,Female,5,Sales Representative,1,Divorced,18768,No,4,27,2,2,22,15
29,No,Travel_Rarely,Sales,5,Life Sciences,Male,1,Sales Representative,3,Divorced,13044,No,4,34,3,4,34,0
30,No,Travel_Rarely,Sales,5,Medical,Male,4,Sales Representative,4,Married,16649,No,3,14,4,4,6,6
21,No,Travel_Rarely,Research & Development,4,Marketing,Male,2,Research Scientist,2,Married,11144,No,3,14,1,1,14,5
56,No,Travel_Rarely,Research & Development,2,Human Resources,Female,3,Laboratory Technician,2,Married,14945,No,3,19,4,3,19,16
19,No,Non-Travel,Sales,5,Human Resources,Male,2,Sales Executive,1,Married,12896,No,3,24,6,2,24,11
43,Yes,Travel_Frequently,Human Resources,2,Marketing,Male,5,Human Resources,1,Married,17600,No,3,32,3,4,2,2
44,No,Travel_Rarely,Sales,2,Human Resources,Female,1,Manager,3,Single,8826,Yes,3,23,3,2,23,5
44,No,Travel_Rarely,Research & Development,4,Marketing,Male,5,Research Scientist,3,Married,20000,No,3,33,0,2,33,6
32,No,Travel_Rarely,Research & Development,4,Medical,Male,3,Laboratory Technician,1,Married,16570,No,4,21,0,3,21,0
25,No,Non-Travel,Human Resources,1,Human Resources,Male,3,Manager,4,Married,15143,No,3,38,5,1,10,0
24,No,Travel_Rarely,Research & Development,5,Medical,Male,3,Laboratory Technician,3,Single,15485,Yes,3,12,6,3,7,4
57,No,Non-Travel,Research & Development,5,Technical Degree,Male,3,Research Director,2,Married,19500,Yes,3,38,1,4,38,5
29,Yes,Travel_Rarely,Sales,5,Technical Degree,Male,2,Sales Executive,2,Married,15310,No,3,34,5,4,34,15
30,No,Non-Travel,Research & Development,3,Technical Degree,Male,3,Healthcare Representative,4,Single,17891,No,3,37,0,2,37,15
34,No,Travel_Rarely,Sales,2,Technical Degree,Male,3,Sales Executive,1,Married,15154,No,3,22,2,3,7,7
34,No,Travel_Rarely,Human Resources,4,Human Resources,Female,2,Human Resources,3,Divorced,13090,Yes,3,36,1,3,36,0
53,No,Travel_Rarely,Research & Development,5,Marketing,Female,3,Healthcare Representative,2,Married,15925,No,4,26,2,2,26,12
38,No,Travel_Rarely,Research & Development,1,Human Resources,Female,5,Research Director,1,Married,18610,No,3,27,5,1,27,19
25,No,Travel_Frequently,Research & Development,5,Other,Female,5,Research Director,3,Divorced,20000,Yes,4,39,0,2,39,9
22,No,Travel_Rarely,Research & Development,2,Human Resources,Male,4,Laboratory Technician,4,Single,20000,Yes,3,33,1,2,33,9
43,No,Travel_Rarely,Research & Development,2,Medical,Female,5,Healthcare Representative,2,Divorced,19791,No,4,31,5,4,31,8
33,Yes,Travel_Rarely,Research & Development,4,Marketing,Male,1,Research Scientist,4,Single,14487,No,3,37,3,3,14,12
53,No,Travel_Rarely,Sales,3,Life Sciences,Female,1,Sales Executive,4,Single,8435,No,3,16,5,4,16,2
45,Yes,Non-Travel,Sales,4,Life Sciences,Female,1,Sales Executive,4,Married,10277,No,3,32,6,2,32,17
46,Yes,Travel_Rarely,Sales,5,Marketing,Female,2,Sales Executive,3,Married,9900,No,3,15,4,3,15,15
29,No,Travel_Rarely,Sales,1,Life Sciences,Female,5,Manager,4,Married,17814,Yes,3,28,3,2,28,1
54,No,Travel_Rarely,Human Resources,4,Marketing,Male,1,Manager,3,Divorced,9581,No,3,18,2,2,8,8
47,No,Travel_Rarely,Sales,3,Medical,Male,4,Manager,3,Divorced,17522,No,3,32,3,1,32,18
40,No,Travel_Rarely,Human Resources,4,Medical,Male,2,Manager,4,Married,15052,No,3,39,5,4,28,12
33,Yes,Non-Travel,Sales,2,Human Resources,Male,4,Sales Executive,4,Married,15608,Yes,4,12,3,4,12,12
31,Yes,Travel_Frequently,Sales,5,Life Sciences,Male,5,Sales Executive,1,Single,19000,No,3,20,4,2,20,0
27,Yes,Non-Travel,Research & Development,5,Marketing,Female,3,Healthcare Representative,2,Single,15030,No,3,20,6,1,20,1
24,No,Non-Travel,Research & Development,5,Medical,Female,4,Research Scientist,1,Married,17865,No,3,22,5,2,4,0
54,No,Travel_Rarely,Research & Development,5,Human Resources,Male,3,Healthcare Representative,2,Single,15673,No,3,9,4,2,9,4
46,No,Travel_Rarely,Research & Development,5,Life Sciences,Female,2,Healthcare Representative,2,Married,14495,No,3,36,3,2,5,2
20,No,Travel_Rarely,Research & Development,5,Life Sciences,Female,4,Healthcare Representative,1,Married,17798,No,3,32,4,1,12,6
32,No,Travel_Frequently,Sales,1,Life Sciences,Female,4,Sales Executive,1,Single,13060,No,3,20,3,3,0,0
53,No,Non-Travel,Human Resources,3,Medical,Female,2,Human Resources,2,Married,10889,No,3,19,1,1,19,17
36,No,Travel_Rarely,Human Resources,5,Medical,Male,2,Human Resources,2,Single,9509,Yes,3,7,3,2,7,6
30,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Laboratory Technician,2,Married,12844,No,3,38,0,3,9,0
59,No,Travel_Rarely,Sales,5,Medical,Female,5,Manager,3,Divorced,16996,No,3,16,4,2,8,4
38,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,4,Research Scientist,2,Married,19441,No,3,28,6,1,2,2
54,No,Non-Travel,Sales,5,Technical Degree,Male,4,Sales Representative,4,Single,17065,No,3,10,4,1,10,7
44,No,Travel_Rarely,Sales,2,Medical,Female,2,Sales Representative,4,Married,11862,No,4,25,2,3,11,11
46,No,Travel_Rarely,Sales,1,Marketing,Male,2,Sales Executive,4,Single,13502,Yes,4,27,6,1,9,9
37,No,Travel_Rarely,Research & Development,4,Medical,Female,5,Laboratory Technician,1,Married,19441,No,3,33,6,2,24,3
42,No,Travel_Rarely,Human Resources,4,Life Sciences,Female,2,Manager,1,Married,11339,No,3,25,2,3,24,1
23,No,Travel_Rarely,Research & Development,2,Marketing,Male,3,Research Director,1,Married,13106,No,3,12,0,4,10,4
53,No,Travel_Rarely,Research & Development,5,Human Resources,Male,3,Research Director,2,Divorced,17723,No,3,36,4,2,35,0
19,No,Travel_Rarely,Research & Development,1,Marketing,Female,3,Healthcare Representative,4,Married,16244,No,3,38,6,4,38,4
39,No,Travel_Rarely,Sales,4,Marketing,Male,3,Manager,2,Single,18640,No,3,37,4,3,25,5
49,No,Non-Travel,Research & Development,1,Medical,Male,5,Research Director,3,Single,20000,No,3,24,6,3,13,1
33,No,Travel_Rarely,Human Resources,4,Other,Male,4,Manager,3,Divorced,17600,No,3,38,2,2,38,0
35,No,Travel_Rarely,Sales,5,Marketing,Male,3,Manager,1,Single,18683,No,3,39,2,1,39,3
22,No,Travel_Frequently,Human Resources,4,Marketing,Female,2,Manager,3,Married,10262,Yes,3,20,3,2,0,0
53,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Research Scientist,4,Married,15989,No,3,29,5,1,3,0
47,No,Travel_Rarely,Research & Development,3,Medical,Female,5,Research Director,3,Married,17900,No,3,29,4,1,29,0
36,Yes,Travel_Rarely,Research & Development,5,Life Sciences,Male,2,Research Scientist,1,Married,12535,No,3,11,4,2,11,7
40,Yes,Travel_Rarely,Research & Development,2,Medical,Male,3,Research Director,2,Married,18189,No,3,34,6,3,34,19
51,No,Travel_Rarely,Human Resources,2,Human Resources,Female,4,Manager,3,Married,14086,No,3,12,3,2,12,12
30,No,Travel_Rarely,Human Resources,5,Other,Female,2,Manager,4,Divorced,11392,Yes,3,30,4,4,30,12
46,Yes,Travel_Rarely,Research & Development,2,Marketing,Male,2,Research Scientist,4,Married,16434,No,3,37,6,3,37,17
53,No,Travel_Frequently,Sales,5,Medical,Male,4,Sales Executive,4,Married,19000,No,3,22,0,1,22,19
39,No,Travel_Rarely,Research & Development,2,Marketing,Male,2,Research Scientist,2,Married,15686,No,3,36,2,3,3,3
53,No,Non-Travel,Human Resources,3,Marketing,Male,3,Manager,4,Married,15171,No,3,23,2,2,15,11
26,Yes,Travel_Rarely,Sales,2,Technical Degree,Female,2,Sales Executive,1,Divorced,9577,No,3,6,5,3,6,0
56,No,Travel_Frequently,Research & Development,4,Life Sciences,Male,3,Healthcare Representative,1,Single,15866,No,3,21,2,1,21,9
36,No,Travel_Frequently,Research & Development,5,Other,Male,4,Research Scientist,4,Married,20000,Yes,4,32,1,1,28,8
55,No,Non-Travel,Research & Development,1,Medical,Male,1,Laboratory Technician,3,Divorced,9710,No,4,24,0,3,10,2
23,No,Travel_Rarely,Sales,1,Human Resources,Female,4,Sales Representative,4,Married,16284,Yes,3,32,0,4,32,18
32,No,Travel_Rarely,Research & Development,5,Other,Female,3,Research Director,1,Single,16331,Yes,4,28,3,1,28,8
37,No,Travel_Rarely,Human Resources,3,Technical Degree,Male,5,Manager,1,Married,17600,No,3,39,1,4,38,9
26,No,Travel_Rarely,Sales,2,Life Sciences,Female,4,Sales Executive,1,Divorced,15673,No,3,27,4,1,11,11
49,No,Travel_Frequently,Sales,3,Human Resources,Male,5,Sales Representative,3,Divorced,19000,No,3,32,5,3,6,6
21,Yes,Travel_Rarely,Human Resources,1,Human Resources,Male,5,Manager,3,Married,17600,Yes,4,38,0,1,38,17
35,No,Travel_Rarely,Sales,5,Marketing,Female,3,Sales Executive,3,Single,15845,Yes,3,37,1,4,25,13
22,No,Non-Travel,Human Resources,5,Life Sciences,Female,3,Manager,1,Divorced,14604,Yes,3,39,1,4,39,2
37,No,Non-Travel,Research & Development,3,Technical Degree,Female,1,Research Scientist,2,Married,11062,Yes,3,37,6,3,8,1
40,No,Travel_Rarely,Sales,3,Medical,Male,2,Sales Representative,4,Divorced,14719,Yes,3,34,0,4,33,0
28,No,Travel_Rarely,Human Resources,2,Medical,Male,4,Human Resources,4,Married,14624,No,3,12,6,4,12,12
54,No,Travel_Rarely,Research & Development,4,Technical Degree,Female,3,Healthcare Representative,1,Single,17131,No,3,35,3,3,35,8
39,No,Travel_Rarely,Research & Development,4,Marketing,Male,4,Healthcare Representative,3,Married,20000,No,3,24,1,1,24,12
