Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,EducationLabel,JobSatisfactionLabel,WorkLifeBalanceLabel,PerformanceLabel,JobLevelLabel
53,No,Travel_Rarely,Research & Development,5,Life Sciences,Female,5,Research Scientist,3,Divorced,19214,No,3,23,0,2,23,9,Doctor,High,Good,Excellent,Executive
59,No,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,2,Married,12908,No,3,19,1,4,19,5,Master,Medium,Best,Excellent,Mid
54,No,Travel_Rarely,Research & Development,1,Medical,Male,3,Laboratory Technician,1,Married,14020,No,4,12,5,1,0,0,Below College,Low,Bad,Outstanding,Senior
39,No,Non-Travel,Research & Development,4,Marketing,Male,2,Laboratory Technician,2,Single,12709,Yes,3,15,5,2,0,0,Master,Medium,Good,Excellent,Mid
59,No,Travel_Rarely,Sales,1,Life Sciences,Female,1,Manager,4,Married,6469,No,3,16,4,4,16,1,Below College,Very High,Best,Excellent,Junior
29,No,Travel_Rarely,Human Resources,2,Technical Degree,Male,4,Human Resources,3,Single,14788,No,3,7,1,4,0,0,College,High,Best,Excellent,Lead
59,No,Travel_Rarely,Research & Development,1,Marketing,Male,1,Research Scientist,3,Married,10346,Yes,3,29,3,3,29,15,Below College,High,Better,Excellent,Junior
30,No,Non-Travel,Human Resources,2,Medical,Female,5,Human Resources,4,Married,16360,No,3,32,5,4,2,2,College,Very High,Best,Excellent,Executive
28,No,Travel_Rarely,Research & Development,2,Other,Female,4,Laboratory Technician,4,Divorced,16446,No,3,30,5,4,10,0,College,Very High,Best,Excellent,Lead
33,Yes,Travel_Frequently,Research & Development,1,Marketing,Male,3,Research Director,1,Married,14016,No,3,23,5,3,23,7,Below College,Low,Better,Excellent,Senior
25,No,Travel_Rarely,Research & Development,3,Human Resources,Female,4,Research Scientist,3,Divorced,17683,No,3,21,0,2,21,15,Bachelor,High,Good,Excellent,Lead
57,No,Travel_Rarely,Human Resources,1,Medical,Male,2,Human Resources,1,Married,13366,Yes,3,36,3,2,25,17,Below College,Low,Good,Excellent,Mid
57,No,Travel_Rarely,Human Resources,5,Human Resources,Male,2,Human Resources,3,Divorced,11010,No,4,12,6,3,12,12,Doctor,High,Better,Outstanding,Mid
19,No,Travel_Rarely,Sales,5,Technical Degree,Male,4,Sales Executive,3,Married,16823,No,3,17,6,1,0,0,Doctor,High,Bad,Excellent,Lead
47,No,Non-Travel,Sales,3,Life Sciences,Male,5,Manager,1,Married,19000,Yes,3,29,1,3,23,11,Bachelor,Low,Better,Excellent,Executive
47,No,Travel_Rarely,Research & Development,2,Marketing,Female,2,Research Director,3,Single,14062,No,3,31,0,2,9,7,College,High,Good,Excellent,Mid
29,No,Travel_Rarely,Research & Development,3,Marketing,Male,2,Research Director,3,Married,14675,No,3,39,5,1,34,9,Bachelor,High,Bad,Excellent,Mid
27,No,Travel_Rarely,Human Resources,5,Human Resources,Male,3,Manager,1,Married,14364,No,3,23,6,3,23,13,Doctor,Low,Better,Excellent,Senior
28,No,Non-Travel,Sales,3,Human Resources,Female,4,Sales Executive,2,Married,14970,No,3,27,3,2,27,4,Bachelor,Medium,Good,Excellent,Lead
32,No,Travel_Rarely,Research & Development,1,Life Sciences,Female,2,Research Scientist,1,Divorced,14244,Yes,3,35,6,2,35,17,Below College,Low,Good,Excellent,Mid
33,Yes,Non-Travel,Research & Development,3,Marketing,Male,5,Research Scientist,3,Divorced,20000,No,4,18,3,2,15,15,Bachelor,High,Good,Outstanding,Executive
34,No,Non-Travel,Human Resources,2,Life Sciences,Female,1,Human Resources,4,Divorced,11079,Yes,3,39,0,4,39,14,College,Very High,Best,Excellent,Junior
43,No,Travel_Rarely,Research & Development,1,Human Resources,Male,4,Healthcare Representative,2,Married,19250,Yes,3,25,6,4,15,5,Below College,Medium,Best,Excellent,Lead
19,Yes,Travel_Rarely,Research & Development,4,Other,Female,3,Research Director,4,Divorced,14415,No,4,16,5,1,16,10,Master,Very High,Bad,Outstanding,Senior
29,No,Non-Travel,Research & Development,5,Human Resources,Female,2,Healthcare Representative,2,Divorced,13014,No,4,23,0,1,14,10,Doctor,Medium,Bad,Outstanding,Mid
43,Yes,Non-Travel,Research & Development,5,Medical,Female,5,Healthcare Representative,4,Single,19633,No,3,15,2,1,15,15,Doctor,Very High,Bad,Excellent,Executive
40,No,Travel_Rarely,Sales,3,Human Resources,Male,4,Sales Representative,2,Married,19000,Yes,3,33,5,4,14,14,Bachelor,Medium,Best,Excellent,Lead
35,Yes,Travel_Rarely,Sales,1,Human Resources,Male,5,Sales Representative,1,Single,19000,No,3,33,0,1,33,17,Below College,Low,Bad,Excellent,Executive
49,No,Travel_Rarely,Human Resources,4,Other,Male,5,Human Resources,2,Single,17600,No,4,35,1,2,10,10,Master,Medium,Good,Outstanding,Executive
55,No,Travel_Rarely,Research & Development,1,Life Sciences,Male,3,Healthcare Representative,2,Single,11473,No,3,6,6,2,0,0,Below College,Medium,Good,Excellent,Senior
20,No,Travel_Frequently,Human Resources,5,Medical,Male,4,Manager,2,Single,17600,No,3,29,5,1,14,1,Doctor,Medium,Bad,Excellent,Lead
55,No,Non-Travel,Human Resources,1,Medical,Female,2,Human Resources,3,Married,9665,No,3,25,4,1,25,8,Below College,High,Bad,Excellent,Mid
20,No,Non-Travel,Research & Development,4,Marketing,Male,3,Healthcare Representative,4,Married,15232,No,3,12,5,4,3,3,Master,Very High,Best,Excellent,Senior
47,No,Travel_Rarely,Research & Development,3,Other,Male,2,Laboratory Technician,1,Single,14064,Yes,3,23,2,2,4,4,Bachelor,Low,Good,Excellent,Mid
18,No,Non-Travel,Human Resources,2,Technical Degree,Female,1,Manager,4,Married,9708,No,3,34,0,3,34,9,College,Very High,Better,Excellent,Junior
47,No,Travel_Rarely,Research & Development,1,Marketing,Male,5,Laboratory Technician,4,Divorced,20000,No,4,26,4,3,12,3,Below College,Very High,Better,Outstanding,Executive
49,Yes,Travel_Rarely,Sales,2,Marketing,Female,1,Sales Executive,1,Divorced,9186,No,3,20,2,4,9,5,College,Low,Best,Excellent,Junior
45,Yes,Travel_Frequently,Research & Development,5,Marketing,Male,5,Laboratory Technician,3,Married,20000,Yes,3,10,1,4,10,10,Doctor,High,Best,Excellent,Executive
38,No,Travel_Rarely,Sales,3,Medical,Male,3,Sales Executive,2,Married,14637,No,3,17,5,4,17,3,Bachelor,Medium,Best,Excellent,Senior
30,No,Travel_Frequently,Human Resources,3,Life Sciences,Male,2,Human Resources,3,Single,12586,No,3,33,6,2,33,14,Bachelor,High,Good,Excellent,Mid
44,Yes,Non-Travel,Research & Development,1,Human Resources,Male,2,Research Scientist,3,Single,15517,No,3,38,4,1,38,15,Below College,High,Bad,Excellent,Mid
53,No,Travel_Rarely,Sales,3,Medical,Female,3,Sales Representative,2,Single,14155,No,3,22,6,1,22,6,Bachelor,Medium,Bad,Excellent,Senior
24,No,Non-Travel,Research & Development,1,Human Resources,Male,4,Research Scientist,4,Married,18938,No,3,37,0,4,6,6,Below College,Very High,Best,Excellent,Lead
39,No,Travel_Rarely,Research & Development,1,Human Resources,Male,1,Research Scientist,2,Divorced,13284,No,3,38,0,2,38,18,Below College,Medium,Good,Excellent,Junior
27,No,Travel_Rarely,Research & Development,2,Technical Degree,Male,1,Research Scientist,1,Single,13535,No,3,37,1,3,2,2,College,Low,Better,Excellent,Junior
56,No,Non-Travel,Sales,3,Marketing,Male,2,Sales Executive,2,Single,12474,Yes,3,11,2,4,11,11,Bachelor,Medium,Best,Excellent,Mid
32,Yes,Travel_Rarely,Research & Development,1,Technical Degree,Female,2,Research Scientist,4,Single,13010,No,3,25,4,2,6,5,Below College,Very High,Good,Excellent,Mid
32,No,Non-Travel,Research & Development,2,Marketing,Male,2,Research Scientist,3,Married,13559,No,3,25,1,4,25,10,College,High,Best,Excellent,Mid
21,No,Travel_Rarely,Research & Development,4,Medical,Female,3,Laboratory Technician,3,Married,16345,No,3,32,2,2,32,15,Master,High,Good,Excellent,Senior
49,No,Travel_Frequently,Research & Development,2,Human Resources,Female,4,Healthcare Representative,2,Married,17951,No,3,36,3,2,36,7,College,Medium,Good,Excellent,Lead
40,No,Non-Travel,Human Resources,2,Technical Degree,Male,1,Manager,1,Single,9658,Yes,3,18,3,4,14,10,College,Low,Best,Excellent,Junior
23,No,Non-Travel,Research & Development,1,Other,Female,5,Research Scientist,4,Married,18632,No,3,32,2,1,1,1,Below College,Very High,Bad,Excellent,Executive
41,No,Travel_Rarely,Research & Development,5,Medical,Male,3,Laboratory Technician,3,Single,18460,No,4,35,0,4,6,6,Doctor,High,Best,Outstanding,Senior
37,No,Travel_Rarely,Human Resources,5,Medical,Male,1,Human Resources,2,Married,11622,No,3,31,0,1,31,9,Doctor,Medium,Bad,Excellent,Junior
54,No,Non-Travel,Research & Development,5,Other,Male,4,Research Director,1,Single,17987,Yes,3,9,3,1,3,3,Doctor,Low,Bad,Excellent,Lead
37,No,Travel_Rarely,Sales,2,Marketing,Female,3,Sales Executive,1,Divorced,15040,No,3,33,0,3,19,3,College,Low,Better,Excellent,Senior
29,No,Travel_Rarely,Sales,1,Human Resources,Female,1,Sales Representative,3,Married,9498,No,3,35,6,2,35,14,Below College,High,Good,Excellent,Junior
50,No,Non-Travel,Research & Development,3,Marketing,Male,3,Healthcare Representative,3,Married,17681,No,3,35,0,4,31,12,Bachelor,High,Best,Excellent,Senior
45,No,Travel_Rarely,Research & Development,2,Marketing,Female,1,Laboratory Technician,4,Married,9898,No,4,27,2,2,27,1,College,Very High,Good,Outstanding,Junior
25,No,Travel_Rarely,Research & Development,2,Medical,Male,1,Research Director,1,Married,9143,No,3,14,5,3,12,1,College,Low,Better,Excellent,Junior
18,No,Travel_Rarely,Sales,1,Marketing,Male,4,Sales Executive,4,Single,15867,No,3,17,2,1,0,0,Below College,Very High,Bad,Excellent,Lead
54,No,Travel_Rarely,Sales,4,Life Sciences,Male,5,Manager,1,Married,19000,No,3,34,0,4,34,8,Master,Low,Best,Excellent,Executive
39,Yes,Non-Travel,Sales,2,Other,Female,4,Sales Executive,1,Married,15732,No,4,29,2,2,29,12,College,Low,Good,Outstanding,Lead
23,No,Travel_Frequently,Research & Development,4,Other,Female,1,Healthcare Representative,2,Married,12151,No,3,35,4,3,35,2,Master,Medium,Better,Excellent,Junior
38,No,Travel_Frequently,Research & Development,4,Human Resources,Male,3,Research Scientist,3,Married,17040,No,3,24,3,1,24,8,Master,High,Bad,Excellent,Senior
49,No,Non-Travel,Research & Development,5,Other,Male,4,Laboratory Technician,1,Divorced,20000,No,3,39,5,1,15,12,Doctor,Low,Bad,Excellent,Lead
52,No,Non-Travel,Research & Development,1,Marketing,Male,5,Healthcare Representative,4,Married,20000,Yes,3,18,4,2,18,1,Below College,Very High,Good,Excellent,Executive
32,No,Travel_Frequently,Human Resources,4,Marketing,Male,1,Human Resources,3,Single,12361,No,4,34,4,1,0,0,Master,High,Bad,Outstanding,Junior
22,No,Travel_Rarely,Sales,1,Technical Degree,Male,4,Manager,4,Married,14570,No,3,4,0,3,4,4,Below College,Very High,Better,Excellent,Lead
23,Yes,Travel_Rarely,Research & Development,5,Human Resources,Female,4,Laboratory Technician,3,Single,15106,Yes,3,21,0,1,21,15,Doctor,High,Bad,Excellent,Lead
42,No,Travel_Rarely,Research & Development,1,Human Resources,Male,4,Laboratory Technician,3,Married,18574,Yes,4,23,4,4,23,1,Below College,High,Best,Outstanding,Lead
57,No,Travel_Rarely,Research & Development,2,Other,Male,4,Research Director,1,Married,20000,Yes,3,36,4,4,36,5,College,Low,Best,Excellent,Lead
46,No,Travel_Rarely,Research & Development,4,Marketing,Male,3,Laboratory Technician,2,Single,18974,No,3,35,1,2,35,7,Master,Medium,Good,Excellent,Senior
24,No,Travel_Rarely,Human Resources,1,Life Sciences,Female,5,Human Resources,1,Divorced,17600,No,4,35,1,3,35,4,Below College,Low,Better,Outstanding,Executive
57,No,Travel_Rarely,Human Resources,3,Technical Degree,Female,5,Human Resources,3,Married,17600,Yes,3,35,6,1,3,3,Bachelor,High,Bad,Excellent,Executive
30,Yes,Travel_Rarely,Sales,1,Life Sciences,Male,1,Manager,1,Married,13126,No,3,35,3,1,35,0,Below College,Low,Bad,Excellent,Junior
55,No,Travel_Rarely,Human Resources,4,Marketing,Female,2,Manager,1,Single,13127,No,4,34,4,1,17,8,Master,Low,Bad,Outstanding,Mid
35,No,Travel_Rarely,Research & Development,5,Human Resources,Male,3,Research Scientist,3,Married,17972,No,3,30,2,4,15,9,Doctor,High,Best,Excellent,Senior
19,No,Travel_Frequently,Sales,5,Human Resources,Male,1,Manager,3,Divorced,12553,No,3,31,5,3,17,3,Doctor,High,Better,Excellent,Junior
25,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Research Director,1,Married,13349,No,3,36,1,1,21,2,Master,Low,Bad,Excellent,Junior
28,No,Travel_Rarely,Human Resources,2,Medical,Male,4,Manager,1,Divorced,17127,No,3,31,0,2,1,1,College,Low,Good,Excellent,Lead
50,No,Travel_Rarely,Research & Development,2,Marketing,Male,2,Research Scientist,1,Single,13464,Yes,3,36,4,3,20,14,College,Low,Better,Excellent,Mid
55,No,Travel_Rarely,Sales,5,Human Resources,Female,2,Sales Representative,4,Married,13325,Yes,3,38,2,3,35,10,Doctor,Very High,Better,Excellent,Mid
44,No,Non-Travel,Research & Development,5,Other,Female,3,Laboratory Technician,1,Divorced,17332,No,3,38,5,1,38,13,Doctor,Low,Bad,Excellent,Senior
37,Yes,Travel_Rarely,Sales,4,Medical,Female,2,Sales Representative,4,Married,13832,No,3,38,2,4,38,5,Master,Very High,Best,Excellent,Mid
29,No,Travel_Rarely,Sales,2,Human Resources,Male,1,Sales Representative,2,Single,10098,No,3,31,6,3,28,11,College,Medium,Better,Excellent,Junior
48,No,Travel_Frequently,Sales,5,Other,Male,2,Sales Executive,4,Married,13711,Yes,4,25,2,2,25,12,Doctor,Very High,Good,Outstanding,Mid
44,No,Travel_Rarely,Sales,2,Human Resources,Female,2,Sales Executive,1,Married,10517,Yes,3,20,0,3,20,16,College,Low,Better,Excellent,Mid
49,No,Travel_Rarely,Sales,5,Medical,Male,5,Manager,2,Married,19000,No,3,19,1,4,16,15,Doctor,Medium,Best,Excellent,Executive
27,No,Travel_Rarely,Sales,1,Life Sciences,Male,1,Manager,4,Married,12124,No,3,36,2,2,15,2,Below College,Very High,Good,Excellent,Junior
20,Yes,Travel_Rarely,Research & Development,3,Marketing,Male,2,Research Scientist,4,Married,14083,No,3,30,5,4,30,1,Bachelor,Very High,Best,Excellent,Mid
44,No,Travel_Rarely,Sales,1,Medical,Female,2,Manager,3,Married,13076,No,4,37,1,1,8,8,Below College,High,Bad,Outstanding,Mid
52,No,Travel_Rarely,Sales,5,Medical,Male,4,Sales Executive,2,Single,18673,No,3,30,6,3,30,8,Doctor,Medium,Better,Excellent,Lead
48,Yes,Travel_Rarely,Human Resources,3,Human Resources,Male,2,Manager,3,Married,13761,No,3,39,6,2,13,2,Bachelor,High,Good,Excellent,Mid
32,No,Travel_Rarely,Research & Development,3,Other,Female,2,Healthcare Representative,2,Married,13765,No,3,36,3,4,36,17,Bachelor,Medium,Best,Excellent,Mid
33,No,Travel_Rarely,Research & Development,5,Medical,Male,5,Laboratory Technician,4,Divorced,19852,Yes,3,4,0,1,1,1,Doctor,Very High,Bad,Excellent,Executive
30,No,Travel_Rarely,Sales,5,Marketing,Male,1,Sales Executive,3,Single,10298,No,3,23,1,2,13,13,Doctor,High,Good,Excellent,Junior
52,No,Travel_Rarely,Sales,2,Life Sciences,Male,3,Sales Executive,1,Married,17576,No,3,32,6,3,32,13,College,Low,Better,Excellent,Senior
28,No,Non-Travel,Sales,5,Other,Male,1,Manager,4,Single,11697,No,3,34,6,3,34,1,Doctor,Very High,Better,Excellent,Junior
38,Yes,Travel_Rarely,Sales,4,Life Sciences,Female,4,Sales Executive,2,Single,18310,No,3,38,1,4,38,16,Master,Medium,Best,Excellent,Lead
28,No,Travel_Rarely,Sales,5,Life Sciences,Male,1,Sales Representative,2,Married,11561,No,3,29,2,2,19,7,Doctor,Medium,Good,Excellent,Junior
47,Yes,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Representative,3,Married,9472,Yes,3,2,5,1,1,1,Master,High,Bad,Excellent,Mid
52,No,Travel_Rarely,Sales,5,Human Resources,Female,4,Manager,3,Single,16815,Yes,3,21,2,1,18,17,Doctor,High,Bad,Excellent,Lead
39,No,Travel_Rarely,Sales,2,Other,Female,1,Manager,2,Divorced,11552,Yes,3,39,5,1,36,18,College,Medium,Bad,Excellent,Junior
55,No,Travel_Rarely,Research & Development,4,Other,Female,4,Research Scientist,4,Divorced,15572,Yes,3,19,6,4,17,7,Master,Very High,Best,Excellent,Lead
48,No,Travel_Rarely,Sales,1,Marketing,Male,3,Manager,3,Divorced,15607,No,3,31,6,1,15,7,Below College,High,Bad,Excellent,Senior
31,No,Travel_Rarely,Research & Development,4,Other,Male,1,Laboratory Technician,1,Single,8335,No,3,6,0,2,3,2,Master,Low,Good,Excellent,Junior
41,No,Travel_Rarely,Research & Development,2,Medical,Female,2,Healthcare Representative,2,Married,10342,Yes,3,11,1,4,11,2,College,Medium,Best,Excellent,Mid
49,No,Travel_Rarely,Research & Development,4,Technical Degree,Female,4,Healthcare Representative,1,Married,15086,No,3,28,4,3,28,11,Master,Low,Better,Excellent,Lead
53,No,Travel_Rarely,Sales,5,Technical Degree,Male,5,Manager,2,Married,19000,No,3,24,6,4,6,6,Doctor,Medium,Best,Excellent,Executive
49,No,Travel_Rarely,Research & Development,5,Technical Degree,Male,4,Research Director,1,Married,20000,No,3,34,5,4,13,3,Doctor,Low,Best,Excellent,Lead
32,No,Travel_Frequently,Research & Development,2,Life Sciences,Male,5,Laboratory Technician,4,Divorced,20000,No,3,23,5,4,11,11,College,Very High,Best,Excellent,Executive
52,No,Travel_Rarely,Sales,3,Other,Female,2,Sales Executive,2,Single,14405,No,3,39,2,2,34,13,Bachelor,Medium,Good,Excellent,Mid
20,No,Travel_Rarely,Human Resources,5,Marketing,Male,3,Human Resources,4,Divorced,12526,Yes,3,12,2,3,4,4,Doctor,Very High,Better,Excellent,Senior
33,No,Travel_Frequently,Human Resources,1,Other,Male,5,Manager,3,Divorced,17600,No,3,38,6,3,16,8,Below College,High,Better,Excellent,Executive
22,No,Non-Travel,Sales,2,Marketing,Male,3,Manager,2,Married,14435,Yes,3,31,6,4,31,11,College,Medium,Best,Excellent,Senior
38,No,Travel_Rarely,Sales,4,Other,Female,4,Sales Representative,4,Married,14577,No,4,11,3,4,9,4,Master,Very High,Best,Outstanding,Lead
27,No,Non-Travel,Research & Development,4,Life Sciences,Female,2,Laboratory Technician,1,Married,12075,No,3,16,5,4,16,10,Master,Low,Best,Excellent,Mid
36,No,Travel_Rarely,Research & Development,1,Medical,Male,5,Healthcare Representative,4,Married,17586,No,3,4,0,2,4,4,Below College,Very High,Good,Excellent,Executive
42,No,Non-Travel,Sales,5,Technical Degree,Female,4,Sales Representative,2,Married,15899,No,3,16,1,2,8,2,Doctor,Medium,Good,Excellent,Lead
21,Yes,Travel_Frequently,Sales,2,Technical Degree,Female,1,Sales Executive,4,Divorced,10456,No,3,32,1,1,32,14,College,Very High,Bad,Excellent,Junior
46,No,Travel_Rarely,Research & Development,1,Other,Male,4,Laboratory Technician,1,Single,20000,Yes,3,35,1,3,35,13,Below College,Low,Better,Excellent,Lead
36,No,Travel_Rarely,Research & Development,5,Life Sciences,Male,3,Laboratory Technician,1,Single,18654,No,4,35,5,1,35,10,Doctor,Low,Bad,Outstanding,Senior
19,No,Non-Travel,Research & Development,2,Technical Degree,Male,2,Healthcare Representative,1,Married,12408,No,3,17,2,1,17,17,College,Low,Bad,Excellent,Mid
27,No,Travel_Rarely,Research & Development,4,Other,Female,2,Research Scientist,3,Single,16472,No,3,39,0,4,8,7,Master,High,Best,Excellent,Mid
42,Yes,Travel_Rarely,Research & Development,2,Human Resources,Male,4,Healthcare Representative,2,Married,18817,Yes,3,28,1,2,28,3,College,Medium,Good,Excellent,Lead
37,No,Travel_Rarely,Research & Development,3,Other,Female,1,Laboratory Technician,1,Married,11708,No,4,38,5,1,13,11,Bachelor,Low,Bad,Outstanding,Junior
36,No,Travel_Rarely,Sales,2,Marketing,Female,3,Sales Executive,3,Divorced,15650,No,3,27,4,1,24,7,College,High,Bad,Excellent,Senior
40,Yes,Travel_Rarely,Sales,3,Technical Degree,Male,4,Manager,1,Married,17254,No,3,15,6,1,14,5,Bachelor,Low,Bad,Excellent,Lead
41,No,Travel_Rarely,Research & Development,2,Technical Degree,Female,4,Healthcare Representative,4,Married,13480,No,3,11,3,4,5,5,College,Very High,Best,Excellent,Lead
28,No,Non-Travel,Human Resources,3,Human Resources,Male,2,Human Resources,2,Single,12844,No,4,28,3,4,28,11,Bachelor,Medium,Best,Outstanding,Mid
51,No,Non-Travel,Research & Development,4,Medical,Male,3,Research Director,4,Married,16182,No,3,22,1,2,14,14,Master,Very High,Good,Excellent,Senior
45,No,Travel_Rarely,Research & Development,5,Other,Female,1,Research Director,3,Married,11652,No,3,28,2,1,28,15,Doctor,High,Bad,Excellent,Junior
22,No,Travel_Frequently,Sales,3,Medical,Female,2,Manager,4,Married,10422,No,3,15,3,1,3,3,Bachelor,Very High,Bad,Excellent,Mid
22,Yes,Travel_Rarely,Research & Development,3,Other,Male,4,Research Scientist,4,Single,18983,No,3,25,3,2,17,17,Bachelor,Very High,Good,Excellent,Lead
38,No,Travel_Rarely,Research & Development,4,Human Resources,Female,2,Healthcare Representative,1,Single,14390,Yes,3,38,3,2,38,3,Master,Low,Good,Excellent,Mid
29,Yes,Non-Travel,Sales,3,Medical,Female,2,Sales Executive,4,Married,11460,Yes,3,21,3,2,15,10,Bachelor,Very High,Good,Excellent,Mid
